user_id,group,signup_date,repeat_purchase,location,loyalty_tier,revenue
U05203,A,2025-07-23,0,Dubai,Silver,64.05
U05204,B,2025-07-21,0,Dubai,Silver,84.75
U05205,A,2025-07-12,0,Abu Dhabi,Basic,97.87
U05206,A,2025-07-10,0,Sharjah,Silver,76.75
U05207,A,2025-07-10,1,Abu Dhabi,Basic,105.71
U05208,B,2025-07-25,1,Sharjah,Basic,222.8
U05209,B,2025-07-03,0,Ajman,Silver,93.33
U05210,B,2025-07-11,0,Abu Dhabi,Basic,134.1
U05211,B,2025-07-23,0,Sharjah,Basic,121.19
U05212,A,2025-07-27,0,Sharjah,Basic,52.7
U05213,B,2025-07-09,1,Ajman,Silver,162.97
U05214,A,2025-07-28,0,Abu Dhabi,Silver,64.91
U05215,B,2025-07-28,1,Dubai,Basic,52.61
U05216,A,2025-07-18,0,Ajman,Basic,39.94
U05217,A,2025-07-26,1,Sharjah,Basic,254.56
U05218,B,2025-07-17,1,Ajman,Silver,92.55
U05219,A,2025-07-15,0,Ajman,Silver,53.03
U05220,B,2025-07-30,0,Abu Dhabi,Basic,63.01
U05221,A,2025-07-30,0,Abu Dhabi,Basic,61.2
U05222,A,2025-07-05,0,Abu Dhabi,Silver,56.64
U05223,B,2025-07-22,0,Dubai,Basic,137.5
U05224,A,2025-07-07,0,Dubai,Silver,41.21
U05225,B,2025-07-10,0,Ajman,Silver,5.9
U05226,B,2025-07-05,0,Ajman,Basic,79.64
U05227,A,2025-07-13,0,Sharjah,Silver,79.38
U05228,B,2025-07-15,0,Abu Dhabi,Basic,102.57
U05229,B,2025-07-26,0,Dubai,Silver,139.03
U05230,A,2025-07-07,0,Abu Dhabi,Basic,49.3
U05231,B,2025-07-24,1,Abu Dhabi,Gold,0.0
U05232,A,2025-07-19,0,Sharjah,Basic,45.0
U05233,A,2025-07-15,1,Sharjah,Silver,62.78
U05234,A,2025-07-20,1,Abu Dhabi,Silver,166.87
U05235,A,2025-07-20,1,Dubai,Silver,160.27
U05236,A,2025-07-30,0,Sharjah,Silver,80.74
U05237,A,2025-07-30,0,Sharjah,Basic,69.14
U05238,B,2025-07-15,0,Abu Dhabi,Basic,65.96
U05239,A,2025-07-19,0,Dubai,Basic,46.55
U05240,B,2025-07-03,0,Dubai,Basic,84.25
U05241,B,2025-07-22,0,Dubai,Silver,98.62
U05242,A,2025-07-08,0,Abu Dhabi,Basic,52.83
U05243,A,2025-07-20,0,Abu Dhabi,Basic,43.2
U05244,A,2025-08-01,0,Dubai,Silver,68.97
U05245,B,2025-07-12,0,Ajman,Basic,62.28
U05246,A,2025-07-31,0,Dubai,Basic,99.87
U05247,A,2025-07-30,0,Dubai,Basic,96.49
U05248,B,2025-07-29,1,Dubai,Basic,193.58
U05249,A,2025-07-11,0,Dubai,Basic,70.45
U05250,A,2025-07-16,1,Ajman,Basic,177.21
U05251,B,2025-07-20,1,Ajman,Gold,129.81
U05252,A,2025-07-18,0,Abu Dhabi,Basic,95.43
U05253,A,2025-07-27,0,Ajman,Basic,101.09
U05254,A,2025-07-26,0,Dubai,Silver,66.13
U05255,B,2025-07-24,0,Sharjah,Silver,67.07
U05256,A,2025-07-06,0,Abu Dhabi,Silver,76.89
U05257,B,2025-07-21,0,Abu Dhabi,Basic,42.74
U05258,B,2025-08-01,1,Dubai,Silver,184.81
U05259,B,2025-07-16,0,Abu Dhabi,Gold,77.73
U05260,A,2025-07-25,0,Sharjah,Gold,95.28
U05261,A,2025-07-10,0,Sharjah,Basic,70.29
U05262,A,2025-07-11,0,Abu Dhabi,Silver,65.59
U05263,B,2025-07-19,0,Sharjah,Silver,24.51
U05264,A,2025-07-23,0,Dubai,Silver,88.93
U05265,A,2025-08-01,0,Sharjah,Basic,81.37
U05266,B,2025-07-30,0,Dubai,Silver,74.17
U05267,A,2025-07-22,0,Ajman,Basic,66.2
U05268,B,2025-07-06,1,Abu Dhabi,Basic,146.57
U05269,B,2025-07-06,0,Sharjah,Basic,75.67
U05270,B,2025-07-10,1,Sharjah,Silver,208.3
U05271,A,2025-07-19,0,Abu Dhabi,Silver,92.59
U05272,B,2025-07-14,1,Dubai,Silver,138.33
U05273,A,2025-07-18,0,Dubai,Basic,50.34
U05274,B,2025-07-18,1,Dubai,Basic,172.39
U05275,B,2025-07-17,0,Abu Dhabi,Basic,74.36
U05276,B,2025-07-15,0,Sharjah,Basic,55.76
U05277,A,2025-08-01,1,Ajman,Silver,136.78
U05278,A,2025-07-22,0,Ajman,Basic,82.6
U05279,A,2025-07-16,0,Ajman,Basic,19.86
U05280,A,2025-07-24,0,Sharjah,Basic,132.71
U05281,A,2025-07-20,0,Sharjah,Basic,105.91
U05282,A,2025-07-31,0,Dubai,Basic,47.46
U05283,B,2025-07-28,1,Dubai,Basic,57.92
U05284,A,2025-07-24,1,Dubai,Silver,155.68
U05285,B,2025-07-23,0,Ajman,Basic,98.28
U05286,B,2025-07-11,0,Sharjah,Basic,36.62
U05287,B,2025-07-11,1,Dubai,Basic,271.82
U05288,B,2025-07-04,0,Sharjah,Basic,67.58
U05289,A,2025-07-09,0,Abu Dhabi,Basic,55.04
U05290,A,2025-07-14,0,Abu Dhabi,Silver,47.11
U05291,B,2025-07-15,0,Ajman,Basic,108.16
U05292,A,2025-07-06,0,Dubai,Basic,94.86
U05293,A,2025-07-13,1,Dubai,Basic,78.4
U05294,A,2025-07-11,0,Ajman,Basic,64.85
U05295,A,2025-07-22,1,Ajman,Basic,162.0
U05296,A,2025-07-08,0,Ajman,Basic,110.96
U05297,A,2025-07-07,1,Dubai,Basic,29.34
U05298,B,2025-07-06,1,Ajman,Basic,109.05
U05299,A,2025-07-25,1,Dubai,Gold,115.72
U05300,A,2025-07-29,0,Ajman,Basic,10.69
U05301,A,2025-07-05,0,Ajman,Basic,66.83
U05302,A,2025-07-04,1,Dubai,Basic,170.35
U05303,A,2025-07-22,0,Sharjah,Basic,57.47
U05304,A,2025-07-28,0,Sharjah,Basic,71.26
U05305,B,2025-07-07,0,Ajman,Basic,61.99
U05306,B,2025-07-08,0,Abu Dhabi,Basic,85.05
U05307,A,2025-07-15,0,Dubai,Basic,96.07
U05308,B,2025-07-10,0,Abu Dhabi,Basic,29.61
U05309,B,2025-07-07,0,Ajman,Basic,20.1
U05310,B,2025-07-21,0,Sharjah,Basic,93.0
U05311,A,2025-07-18,0,Dubai,Basic,80.52
U05312,B,2025-07-14,0,Abu Dhabi,Gold,116.76
U05313,A,2025-07-15,0,Ajman,Basic,81.17
U05314,B,2025-07-16,0,Sharjah,Silver,100.02
U05315,B,2025-07-24,0,Ajman,Silver,57.48
U05316,A,2025-07-09,1,Sharjah,Basic,197.88
U05317,A,2025-07-09,0,Abu Dhabi,Silver,51.28
U05318,B,2025-07-28,0,Dubai,Basic,19.67
U05319,B,2025-07-11,0,Ajman,Basic,46.47
U05320,A,2025-07-04,1,Sharjah,Gold,195.08
U05321,A,2025-07-04,1,Dubai,Silver,136.91
U05322,A,2025-07-20,1,Ajman,Basic,91.46
U05323,B,2025-07-18,1,Dubai,Gold,113.44
U05324,A,2025-07-26,0,Dubai,Silver,107.0
U05325,B,2025-07-25,0,Abu Dhabi,Basic,73.57
U05326,A,2025-07-29,1,Sharjah,Basic,160.22
U05327,B,2025-07-16,0,Abu Dhabi,Silver,159.81
U05328,A,2025-07-29,0,Sharjah,Silver,47.99
U05329,A,2025-07-24,0,Sharjah,Silver,106.64
U05330,A,2025-07-09,0,Sharjah,Silver,48.77
U05331,B,2025-07-29,0,Ajman,Silver,90.79
U05332,B,2025-07-11,1,Abu Dhabi,Silver,229.62
U05333,A,2025-07-31,0,Ajman,Basic,66.84
U05334,A,2025-08-01,0,Ajman,Basic,30.87
U05335,B,2025-07-25,0,Dubai,Basic,64.47
U05336,B,2025-07-30,0,Dubai,Basic,25.24
U05337,B,2025-07-24,0,Sharjah,Gold,112.65
U05338,B,2025-07-28,0,Ajman,Basic,138.88
U05339,A,2025-07-28,0,Abu Dhabi,Silver,64.49
U05340,B,2025-07-18,0,Ajman,Basic,54.91
U05341,B,2025-07-19,0,Dubai,Gold,107.57
U05342,B,2025-07-26,0,Dubai,Basic,154.82
U05343,B,2025-07-29,0,Abu Dhabi,Silver,115.23
U05344,A,2025-07-14,0,Dubai,Basic,79.54
U05345,A,2025-07-07,0,Ajman,Silver,29.01
U05346,A,2025-07-24,1,Dubai,Basic,56.34
U05347,A,2025-07-17,0,Abu Dhabi,Silver,65.15
U05348,A,2025-07-20,0,Sharjah,Basic,71.9
U05349,A,2025-07-23,0,Abu Dhabi,Basic,60.69
U05350,B,2025-07-15,1,Abu Dhabi,Silver,124.2
U05351,A,2025-07-10,0,Ajman,Gold,48.24
U05352,B,2025-07-17,1,Dubai,Silver,150.45
U05353,A,2025-07-03,0,Ajman,Silver,76.53
U05354,B,2025-07-03,0,Abu Dhabi,Basic,164.64
U05355,A,2025-07-28,0,Ajman,Gold,19.24
U05356,B,2025-07-09,0,Abu Dhabi,Basic,107.85
U05357,B,2025-07-19,1,Sharjah,Basic,127.36
U05358,A,2025-07-16,0,Abu Dhabi,Basic,45.39
U05359,A,2025-07-25,0,Sharjah,Basic,58.56
U05360,B,2025-07-28,1,Ajman,Basic,179.62
U05361,A,2025-07-03,0,Abu Dhabi,Silver,15.23
U05362,B,2025-07-26,0,Dubai,Basic,115.08
U05363,B,2025-07-26,0,Dubai,Silver,89.07
U05364,A,2025-07-17,1,Abu Dhabi,Basic,140.28
U05365,B,2025-07-03,0,Sharjah,Silver,64.24
U05366,B,2025-07-23,0,Abu Dhabi,Basic,0.0
U05367,B,2025-07-17,0,Ajman,Silver,60.8
U05368,A,2025-07-31,0,Sharjah,Basic,63.35
U05369,B,2025-07-14,0,Abu Dhabi,Silver,132.39
U05370,B,2025-07-03,0,Dubai,Silver,77.29
U05371,B,2025-07-29,0,Dubai,Basic,83.48
U05372,A,2025-07-21,0,Ajman,Silver,45.24
U05373,A,2025-07-12,0,Abu Dhabi,Basic,65.87
U05374,A,2025-07-22,1,Sharjah,Silver,51.57
U05375,B,2025-07-30,1,Dubai,Silver,140.78
U05376,B,2025-07-24,1,Ajman,Basic,206.03
U05377,A,2025-07-22,0,Ajman,Silver,65.15
U05378,B,2025-07-15,1,Ajman,Basic,145.7
U05379,A,2025-07-10,0,Sharjah,Gold,90.81
U05380,B,2025-07-21,0,Dubai,Basic,104.49
U05381,B,2025-07-21,1,Abu Dhabi,Basic,52.05
U05382,A,2025-07-13,0,Abu Dhabi,Basic,95.74
U05383,A,2025-07-15,0,Ajman,Basic,113.55
U05384,B,2025-07-06,0,Abu Dhabi,Silver,62.84
U05385,B,2025-07-23,1,Sharjah,Basic,133.58
U05386,A,2025-07-14,0,Dubai,Basic,66.6
U05387,A,2025-07-28,0,Sharjah,Basic,39.92
U05388,A,2025-08-01,0,Dubai,Silver,106.58
U05389,A,2025-07-16,0,Sharjah,Basic,119.52
U05390,A,2025-07-16,0,Ajman,Silver,99.28
U05391,A,2025-07-28,0,Ajman,Basic,19.96
U05392,A,2025-07-16,0,Dubai,Basic,50.25
U05393,A,2025-07-23,0,Dubai,Basic,56.01
U05394,A,2025-07-12,0,Sharjah,Silver,63.06
U05395,A,2025-07-06,0,Abu Dhabi,Silver,74.91
U05396,A,2025-07-11,0,Abu Dhabi,Basic,69.1
U05397,B,2025-07-09,0,Dubai,Basic,79.21
U05398,A,2025-07-17,0,Dubai,Gold,99.69
U05399,B,2025-07-08,0,Dubai,Basic,99.7
U05400,A,2025-07-25,0,Abu Dhabi,Basic,65.55
U05401,B,2025-08-01,0,Sharjah,Basic,106.15
U05402,B,2025-07-24,0,Dubai,Silver,88.01
U05403,B,2025-07-16,0,Sharjah,Silver,107.11
U05404,A,2025-07-26,0,Sharjah,Basic,114.59
U05405,B,2025-07-12,0,Ajman,Silver,119.6
U05406,B,2025-07-18,0,Ajman,Silver,39.99
U05407,A,2025-07-03,0,Abu Dhabi,Silver,68.05
U05408,A,2025-07-10,1,Dubai,Silver,166.9
U05409,B,2025-07-05,0,Abu Dhabi,Basic,33.78
U05410,A,2025-07-28,1,Ajman,Basic,163.15
U05411,A,2025-07-04,1,Abu Dhabi,Silver,167.27
U05412,A,2025-07-12,1,Ajman,Silver,66.29
U05413,B,2025-07-07,1,Ajman,Silver,152.1
U05414,A,2025-07-16,0,Ajman,Silver,80.57
U05415,B,2025-07-16,0,Sharjah,Gold,131.14
U05416,B,2025-07-09,0,Sharjah,Silver,80.09
U05417,A,2025-07-24,0,Sharjah,Basic,35.35
U05418,B,2025-07-03,0,Sharjah,Silver,35.09
U05419,A,2025-07-14,0,Dubai,Basic,57.94
U05420,A,2025-07-07,1,Abu Dhabi,Basic,161.88
U05421,B,2025-07-10,0,Sharjah,Basic,99.5
U05422,B,2025-07-03,1,Dubai,Basic,89.05
U05423,A,2025-07-26,0,Ajman,Basic,82.85
U05424,A,2025-07-13,0,Abu Dhabi,Silver,10.18
U05425,B,2025-07-19,1,Abu Dhabi,Basic,125.89
U05426,A,2025-07-23,0,Ajman,Gold,82.15
U05427,A,2025-07-18,0,Dubai,Basic,105.37
U05428,B,2025-07-27,0,Sharjah,Basic,29.57
U05429,A,2025-07-21,0,Ajman,Basic,78.46
U05430,A,2025-07-25,0,Dubai,Basic,61.11
U05431,B,2025-07-04,0,Abu Dhabi,Basic,22.49
U05432,B,2025-07-19,0,Abu Dhabi,Basic,34.26
U05433,B,2025-07-06,1,Ajman,Silver,175.01
U05434,B,2025-07-10,1,Ajman,Basic,278.01
U05435,B,2025-07-05,0,Dubai,Basic,80.98
U05436,B,2025-07-15,0,Sharjah,Basic,176.69
U05437,B,2025-07-22,0,Sharjah,Basic,102.89
U05438,B,2025-07-06,0,Ajman,Silver,53.65
U05439,B,2025-07-29,1,Dubai,Basic,216.22
U05440,B,2025-07-25,1,Sharjah,Gold,86.41
U05441,A,2025-07-11,0,Dubai,Basic,73.95
U05442,A,2025-07-12,0,Sharjah,Basic,74.48
U05443,B,2025-07-15,0,Ajman,Silver,84.37
U05444,A,2025-07-21,0,Ajman,Basic,33.73
U05445,B,2025-07-03,1,Dubai,Basic,0.0
U05446,B,2025-07-08,0,Sharjah,Basic,107.35
U05447,A,2025-07-15,1,Dubai,Silver,123.9
U05448,B,2025-07-21,1,Abu Dhabi,Silver,183.18
U05449,A,2025-07-24,0,Abu Dhabi,Basic,112.81
U05450,A,2025-07-14,0,Ajman,Basic,81.14
U05451,B,2025-07-04,1,Ajman,Basic,85.43
U05452,A,2025-07-12,0,Sharjah,Silver,63.54
U05453,B,2025-07-25,0,Dubai,Basic,74.54
U05454,A,2025-07-07,0,Sharjah,Silver,107.71
U05455,A,2025-07-28,0,Dubai,Basic,22.33
U05456,B,2025-07-13,1,Ajman,Gold,185.95
U05457,A,2025-07-25,0,Dubai,Basic,39.63
U05458,B,2025-07-21,0,Ajman,Silver,61.27
U05459,A,2025-07-18,1,Abu Dhabi,Silver,185.33
U05460,A,2025-07-18,0,Sharjah,Basic,76.28
U05461,A,2025-07-10,0,Sharjah,Basic,70.11
U05462,B,2025-07-05,1,Sharjah,Silver,145.69
U05463,B,2025-07-29,0,Dubai,Basic,105.56
U05464,A,2025-07-28,1,Abu Dhabi,Basic,117.72
U05465,B,2025-07-08,0,Abu Dhabi,Silver,59.94
U05466,B,2025-07-15,0,Sharjah,Basic,111.86
U05467,B,2025-07-26,0,Ajman,Silver,0.0
U05468,A,2025-07-17,0,Ajman,Basic,38.81
U05469,A,2025-07-12,0,Sharjah,Gold,48.34
U05470,A,2025-07-20,0,Sharjah,Basic,99.49
U05471,A,2025-07-05,0,Sharjah,Silver,74.67
U05472,B,2025-07-13,0,Sharjah,Basic,41.44
U05473,B,2025-07-08,1,Sharjah,Basic,84.07
U05474,B,2025-07-14,0,Sharjah,Silver,115.48
U05475,B,2025-07-24,0,Abu Dhabi,Silver,39.22
U05476,A,2025-07-18,0,Dubai,Basic,51.69
U05477,A,2025-07-03,0,Abu Dhabi,Gold,58.0
U05478,B,2025-07-11,0,Sharjah,Silver,97.65
U05479,B,2025-07-16,1,Dubai,Basic,128.59
U05480,B,2025-07-31,0,Abu Dhabi,Basic,34.22
U05481,B,2025-07-08,0,Abu Dhabi,Basic,100.71
U05482,A,2025-07-22,0,Abu Dhabi,Silver,87.08
U05483,B,2025-07-14,0,Abu Dhabi,Silver,134.46
U05484,B,2025-07-03,1,Sharjah,Silver,176.04
U05485,A,2025-07-05,1,Dubai,Silver,67.85
U05486,B,2025-07-31,1,Abu Dhabi,Silver,257.45
U05487,B,2025-07-26,0,Sharjah,Silver,65.88
U05488,A,2025-07-31,1,Dubai,Basic,189.32
U05489,A,2025-07-10,0,Sharjah,Silver,113.75
U05490,A,2025-07-21,0,Sharjah,Silver,72.44
U05491,A,2025-07-07,0,Sharjah,Silver,68.85
U05492,B,2025-07-15,0,Dubai,Basic,88.76
U05493,A,2025-07-10,0,Dubai,Silver,82.91
U05494,B,2025-07-27,0,Ajman,Basic,114.79
U05495,B,2025-07-07,0,Dubai,Silver,73.75
U05496,B,2025-07-19,0,Abu Dhabi,Basic,81.18
U05497,B,2025-07-05,0,Sharjah,Basic,62.04
U05498,B,2025-07-05,0,Dubai,Silver,61.87
U05499,A,2025-07-20,0,Sharjah,Silver,44.58
U05500,B,2025-07-10,0,Abu Dhabi,Basic,64.22
U05501,A,2025-07-29,0,Dubai,Silver,41.29
U05502,B,2025-07-08,0,Abu Dhabi,Silver,110.26
U05503,A,2025-07-09,0,Abu Dhabi,Basic,88.82
U05504,B,2025-07-26,0,Ajman,Silver,76.36
U05505,B,2025-07-14,0,Abu Dhabi,Silver,87.83
U05506,A,2025-07-18,0,Sharjah,Gold,44.61
U05507,B,2025-07-30,0,Ajman,Basic,78.5
U05508,A,2025-07-19,0,Ajman,Basic,104.16
U05509,B,2025-07-24,0,Abu Dhabi,Basic,118.51
U05510,A,2025-07-12,0,Dubai,Silver,117.4
U05511,B,2025-07-04,0,Sharjah,Basic,110.17
U05512,A,2025-07-21,0,Abu Dhabi,Silver,79.32
U05513,A,2025-07-20,0,Ajman,Basic,94.15
U05514,A,2025-07-09,1,Abu Dhabi,Basic,71.87
U05515,A,2025-07-15,0,Abu Dhabi,Gold,91.72
U05516,B,2025-07-04,0,Dubai,Basic,111.46
U05517,A,2025-07-26,0,Abu Dhabi,Gold,68.23
U05518,A,2025-07-24,0,Abu Dhabi,Basic,71.41
U05519,A,2025-07-30,0,Dubai,Silver,62.02
U05520,A,2025-07-17,0,Abu Dhabi,Basic,67.34
U05521,A,2025-07-29,0,Dubai,Basic,74.92
U05522,B,2025-07-26,1,Ajman,Basic,177.25
U05523,A,2025-07-12,0,Dubai,Gold,45.04
U05524,B,2025-07-30,1,Ajman,Basic,116.14
U05525,A,2025-07-12,1,Sharjah,Basic,177.7
U05526,B,2025-07-29,0,Dubai,Basic,92.5
U05527,A,2025-07-19,0,Sharjah,Gold,47.25
U05528,A,2025-07-18,0,Dubai,Basic,66.02
U05529,A,2025-07-25,0,Ajman,Basic,122.4
U05530,A,2025-07-16,0,Abu Dhabi,Basic,8.21
U05531,B,2025-08-01,0,Sharjah,Silver,0.0
U05532,A,2025-07-29,0,Dubai,Basic,8.7
U05533,A,2025-07-10,1,Ajman,Silver,271.77
U05534,B,2025-07-06,1,Abu Dhabi,Basic,92.74
U05535,B,2025-07-28,1,Sharjah,Gold,139.3
U05536,B,2025-07-10,0,Ajman,Silver,98.92
U05537,B,2025-07-24,0,Dubai,Gold,96.5
U05538,A,2025-07-17,0,Ajman,Basic,62.35
U05539,B,2025-07-15,0,Ajman,Basic,128.19
U05540,A,2025-07-29,1,Dubai,Gold,185.77
U05541,B,2025-07-20,1,Sharjah,Basic,118.89
U05542,A,2025-07-25,0,Dubai,Silver,40.25
U05543,A,2025-07-03,0,Sharjah,Basic,74.42
U05544,B,2025-07-27,1,Sharjah,Basic,212.9
U05545,B,2025-07-21,0,Ajman,Basic,142.14
U05546,A,2025-07-12,0,Sharjah,Silver,79.23
U05547,A,2025-07-03,0,Ajman,Basic,59.18
U05548,A,2025-07-20,0,Sharjah,Basic,108.17
U05549,B,2025-07-14,0,Ajman,Basic,118.94
U05550,B,2025-07-18,1,Dubai,Basic,208.86
U05551,B,2025-07-06,0,Dubai,Basic,38.96
U05552,B,2025-07-29,0,Dubai,Basic,69.08
U05553,B,2025-07-21,0,Ajman,Basic,73.35
U05554,B,2025-07-12,0,Dubai,Basic,106.32
U05555,B,2025-07-28,0,Dubai,Silver,16.97
U05556,A,2025-07-27,0,Abu Dhabi,Basic,58.4
U05557,A,2025-07-29,0,Abu Dhabi,Basic,70.54
U05558,B,2025-07-10,1,Ajman,Silver,145.43
U05559,A,2025-08-01,0,Ajman,Basic,119.27
U05560,A,2025-07-16,0,Dubai,Silver,100.13
U05561,B,2025-07-18,0,Abu Dhabi,Gold,115.05
U05562,B,2025-07-22,1,Sharjah,Basic,130.27
U05563,B,2025-07-18,0,Dubai,Basic,86.08
U05564,B,2025-07-08,0,Sharjah,Silver,50.22
U05565,A,2025-07-07,0,Ajman,Basic,45.28
U05566,A,2025-07-28,0,Dubai,Basic,100.44
U05567,A,2025-07-06,0,Sharjah,Basic,94.74
U05568,B,2025-07-05,1,Abu Dhabi,Basic,100.46
U05569,A,2025-07-09,0,Abu Dhabi,Basic,73.24
U05570,B,2025-07-11,1,Sharjah,Basic,64.42
U05571,A,2025-07-04,0,Ajman,Basic,85.72
U05572,B,2025-07-12,0,Sharjah,Basic,47.17
U05573,A,2025-07-08,0,Dubai,Silver,73.33
U05574,B,2025-07-26,1,Sharjah,Basic,272.88
U05575,A,2025-07-12,0,Sharjah,Basic,38.41
U05576,A,2025-07-07,1,Dubai,Silver,160.82
U05577,A,2025-07-04,1,Abu Dhabi,Silver,137.8
U05578,B,2025-07-30,0,Ajman,Silver,40.45
U05579,A,2025-07-21,0,Dubai,Basic,48.97
U05580,B,2025-07-26,1,Abu Dhabi,Gold,188.12
U05581,B,2025-07-28,0,Ajman,Basic,72.84
U05582,A,2025-07-31,0,Ajman,Basic,112.39
U05583,A,2025-07-15,0,Sharjah,Silver,84.44
U05584,B,2025-07-05,0,Abu Dhabi,Basic,45.42
U05585,B,2025-07-20,0,Sharjah,Basic,110.36
U05586,A,2025-07-13,0,Ajman,Basic,99.94
U05587,A,2025-08-01,0,Abu Dhabi,Silver,78.27
U05588,B,2025-07-06,1,Abu Dhabi,Basic,196.8
U05589,B,2025-07-03,1,Dubai,Basic,177.02
U05590,B,2025-07-13,0,Dubai,Basic,123.2
U05591,A,2025-07-26,0,Sharjah,Gold,102.86
U05592,A,2025-07-06,0,Dubai,Basic,25.81
U05593,B,2025-07-25,0,Dubai,Silver,25.25
U05594,B,2025-07-05,0,Dubai,Gold,73.45
U05595,A,2025-07-20,1,Sharjah,Basic,187.98
U05596,A,2025-07-30,0,Dubai,Silver,105.76
U05597,A,2025-07-23,0,Ajman,Basic,59.64
U05598,A,2025-07-20,0,Abu Dhabi,Basic,63.62
U05599,B,2025-07-05,0,Dubai,Silver,69.83
U05600,B,2025-08-01,0,Dubai,Basic,77.24
U05601,B,2025-07-15,0,Sharjah,Gold,85.54
U05602,A,2025-07-28,1,Sharjah,Basic,112.99
U05603,B,2025-07-04,0,Sharjah,Basic,69.73
U05604,A,2025-07-06,0,Ajman,Basic,81.51
U05605,A,2025-07-17,0,Ajman,Basic,33.02
U05606,B,2025-07-06,0,Sharjah,Gold,144.91
U05607,A,2025-07-13,0,Ajman,Silver,134.53
U05608,A,2025-07-28,1,Abu Dhabi,Gold,186.22
U05609,A,2025-07-07,0,Sharjah,Silver,110.82
U05610,A,2025-07-07,0,Abu Dhabi,Gold,43.59
U05611,A,2025-07-14,0,Dubai,Basic,52.39
U05612,A,2025-07-28,0,Abu Dhabi,Basic,2.2
U05613,B,2025-07-21,0,Abu Dhabi,Silver,81.69
U05614,A,2025-07-12,0,Ajman,Silver,72.34
U05615,A,2025-07-12,0,Sharjah,Basic,78.34
U05616,A,2025-07-28,1,Sharjah,Silver,42.45
U05617,A,2025-07-15,0,Ajman,Basic,69.07
U05618,B,2025-07-30,0,Sharjah,Gold,91.7
U05619,B,2025-07-11,0,Dubai,Silver,97.12
U05620,B,2025-07-30,1,Abu Dhabi,Basic,124.49
U05621,A,2025-07-30,0,Sharjah,Silver,131.11
U05622,A,2025-07-23,0,Sharjah,Gold,63.35
U05623,B,2025-07-08,0,Abu Dhabi,Basic,85.19
U05624,B,2025-07-30,0,Ajman,Gold,68.31
U05625,A,2025-07-20,1,Sharjah,Basic,108.05
U05626,B,2025-07-25,0,Ajman,Gold,103.03
U05627,A,2025-07-23,0,Ajman,Basic,22.35
U05628,B,2025-07-08,0,Sharjah,Basic,105.27
U05629,B,2025-07-11,0,Abu Dhabi,Basic,84.37
U05630,A,2025-07-11,1,Dubai,Basic,129.78
U05631,B,2025-07-29,0,Sharjah,Basic,38.79
U05632,B,2025-07-22,0,Sharjah,Silver,81.48
U05633,A,2025-07-27,0,Abu Dhabi,Basic,89.39
U05634,A,2025-07-19,0,Dubai,Basic,74.98
U05635,B,2025-07-10,1,Dubai,Silver,155.96
U05636,A,2025-07-28,0,Abu Dhabi,Basic,62.86
U05637,B,2025-08-01,0,Ajman,Silver,64.89
U05638,A,2025-07-24,0,Abu Dhabi,Basic,36.62
U05639,A,2025-07-20,0,Ajman,Silver,88.78
U05640,B,2025-07-18,0,Abu Dhabi,Basic,88.19
U05641,B,2025-07-29,0,Dubai,Silver,104.24
U05642,A,2025-07-18,0,Dubai,Silver,56.55
U05643,A,2025-07-21,0,Ajman,Gold,64.99
U05644,B,2025-07-23,0,Dubai,Basic,39.27
U05645,B,2025-07-23,1,Dubai,Basic,59.8
U05646,A,2025-07-18,0,Sharjah,Basic,72.8
U05647,A,2025-08-01,1,Sharjah,Gold,16.39
U05648,B,2025-07-14,0,Ajman,Silver,91.97
U05649,B,2025-07-30,1,Dubai,Basic,122.36
U05650,A,2025-07-29,0,Ajman,Basic,137.74
U05651,B,2025-07-13,0,Abu Dhabi,Silver,80.88
U05652,B,2025-07-21,0,Dubai,Gold,100.12
U05653,B,2025-07-29,0,Dubai,Gold,56.87
U05654,A,2025-07-15,0,Dubai,Basic,104.59
U05655,B,2025-07-20,0,Sharjah,Gold,123.48
U05656,A,2025-07-24,1,Sharjah,Silver,197.89
U05657,A,2025-07-24,0,Abu Dhabi,Silver,129.99
U05658,A,2025-07-22,0,Dubai,Basic,38.37
U05659,A,2025-07-03,0,Dubai,Silver,89.59
U05660,B,2025-07-04,1,Dubai,Basic,110.97
U05661,B,2025-07-16,0,Dubai,Basic,44.45
U05662,B,2025-07-31,0,Dubai,Gold,78.95
U05663,B,2025-07-03,0,Abu Dhabi,Gold,88.45
U05664,B,2025-07-28,1,Sharjah,Silver,153.45
U05665,A,2025-07-09,0,Sharjah,Silver,31.82
U05666,B,2025-07-17,1,Abu Dhabi,Basic,164.39
U05667,B,2025-07-03,0,Dubai,Basic,79.46
U05668,B,2025-07-17,1,Ajman,Basic,96.26
U05669,A,2025-07-13,1,Dubai,Basic,227.28
U05670,B,2025-07-13,1,Dubai,Basic,282.25
U05671,B,2025-07-18,1,Ajman,Basic,168.52
U05672,A,2025-07-04,1,Abu Dhabi,Gold,198.15
U05673,B,2025-07-16,1,Abu Dhabi,Silver,1.2
U05674,A,2025-07-29,0,Abu Dhabi,Basic,69.88
U05675,B,2025-07-27,0,Sharjah,Basic,118.24
U05676,B,2025-07-30,0,Abu Dhabi,Basic,80.67
U05677,B,2025-07-30,0,Ajman,Basic,76.18
U05678,A,2025-07-30,0,Sharjah,Basic,90.17
U05679,A,2025-07-10,0,Abu Dhabi,Silver,138.23
U05680,A,2025-07-07,1,Dubai,Basic,160.11
